"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.full_text","Answer.emotion.label","Approve","Reject"
"335HHSX8CDZI6YUNGXQ8NYC7L4PHDC","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","3PWWM24LHTS4WXT876HN3LOQCUD28G","A3UM3RQRAL4DP5","Approved","Thu Mar 12 10:04:02 PDT 2020","Thu Mar 12 10:04:20 PDT 2020","Sat Mar 14 10:04:20 PDT 2020","Thu Mar 12 10:07:46 PDT 2020","","","18","100% (2/2)","100% (2/2)","100% (2/2)","A privilege to welcome Captain Tibo De Posese MN the Commanding Officer of D621 FS Chevalier Paul to @DartmouthBRNC and for sharing his views on leadership with the St George Division (Senior Upper Yardsmen)  leadership #WednesdayThoughts","Trust / Faith"
"335HHSX8CDZI6YUNGXQ8NYC7L4PHDC","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","3Z7ISHFUH1PU28WKWDQ1QWYXX3BZ8K","A2SDK993QYEAWJ","Approved","Thu Mar 12 10:03:56 PDT 2020","Thu Mar 12 10:04:01 PDT 2020","Sat Mar 14 10:04:01 PDT 2020","Thu Mar 12 10:07:46 PDT 2020","","","5","100% (3/3)","100% (3/3)","100% (3/3)","A privilege to welcome Captain Tibo De Posese MN the Commanding Officer of D621 FS Chevalier Paul to @DartmouthBRNC and for sharing his views on leadership with the St George Division (Senior Upper Yardsmen)  leadership #WednesdayThoughts","Happiness / Joy"
"3D17ECOUOEP9KV7CLJHBI2AOD24311","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","37ZHEEHM6XGPH1K8113M8VXN7O7375","A1QXU4Q3CK75FK","Approved","Thu Mar 12 10:04:54 PDT 2020","Thu Mar 12 10:05:09 PDT 2020","Sat Mar 14 10:05:09 PDT 2020","Thu Mar 12 10:07:48 PDT 2020","","","15","100% (4/4)","100% (4/4)","100% (4/4)","Our faith in Jesus is to be like that of a trusting child.","Trust / Faith"
"3D17ECOUOEP9KV7CLJHBI2AOD24311","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","39GHHAVOMGL3JS4E2OX2LQU2CJ34JY","A2L9QL5S7KUL6V","Approved","Thu Mar 12 10:03:40 PDT 2020","Thu Mar 12 10:04:02 PDT 2020","Sat Mar 14 10:04:02 PDT 2020","Thu Mar 12 10:07:48 PDT 2020","","","22","100% (8/8)","100% (8/8)","100% (8/8)","Our faith in Jesus is to be like that of a trusting child.","Happiness / Joy"
"3D17ECOUOEP9KV7CLJHBI2AOD24311","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","3WQQ9FUS6BOYKAT4QZAY4ERU60Q8BO","A3OPK3KNBOU43K","Approved","Thu Mar 12 10:05:03 PDT 2020","Thu Mar 12 10:05:18 PDT 2020","Sat Mar 14 10:05:18 PDT 2020","Thu Mar 12 10:07:48 PDT 2020","","","15","100% (2/2)","100% (2/2)","100% (2/2)","Our faith in Jesus is to be like that of a trusting child.","Trust / Faith"
"3NSCTNUR2ZH8SY7GVLYX801BVS15AH","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","3MB8LZR5BGNUSKHHQ1WV8MWQDUYKL6","AGSRF3XBJHL78","Approved","Thu Mar 12 10:04:53 PDT 2020","Thu Mar 12 10:05:07 PDT 2020","Sat Mar 14 10:05:07 PDT 2020","Thu Mar 12 10:07:51 PDT 2020","","","14","100% (3/3)","100% (3/3)","100% (3/3)",""" Trust should be the basis for all our moral training. "" ~ Robert Baden-Powel ","Trust / Faith"
"3NSCTNUR2ZH8SY7GVLYX801BVS15AH","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","3S0TNUHWKUCRZ7RO4V14Z4FU9L28DV","A3V8LIMUUJWUTL","Approved","Thu Mar 12 10:05:12 PDT 2020","Thu Mar 12 10:05:16 PDT 2020","Sat Mar 14 10:05:16 PDT 2020","Thu Mar 12 10:07:51 PDT 2020","","","4","100% (6/6)","100% (6/6)","100% (6/6)",""" Trust should be the basis for all our moral training. "" ~ Robert Baden-Powel ","Trust / Faith"
"3NSCTNUR2ZH8SY7GVLYX801BVS15AH","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:10 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:10 PDT 2020","","","3UN61F00HXJ2DZRROYPLS9M7MWS5RW","AEDANPWFSD3KB","Approved","Thu Mar 12 10:04:50 PDT 2020","Thu Mar 12 10:04:58 PDT 2020","Sat Mar 14 10:04:58 PDT 2020","Thu Mar 12 10:07:51 PDT 2020","","","8","100% (3/3)","100% (3/3)","100% (3/3)",""" Trust should be the basis for all our moral training. "" ~ Robert Baden-Powel ","Trust / Faith"
"3NZ1E5QA6ZVDB8C81ZYT3BLHDAM5BC","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3137ONMDKHZBKSB6JOOCXZEDXGGGEC","A3V8LIMUUJWUTL","Approved","Thu Mar 12 10:05:37 PDT 2020","Thu Mar 12 10:05:44 PDT 2020","Sat Mar 14 10:05:44 PDT 2020","Thu Mar 12 10:07:51 PDT 2020","","","7","100% (6/6)","100% (6/6)","100% (6/6)","Patiently trust that your life journey is a continuum of lessons for your betterment. Gratitude will get you through the highs and lows.","Trust / Faith"
"3NZ1E5QA6ZVDB8C81ZYT3BLHDAM5BC","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3LEP4MGT3HUA15PV77LEQ65VHRNBDX","A191V7PT3DQKDP","Approved","Thu Mar 12 10:06:21 PDT 2020","Thu Mar 12 10:06:56 PDT 2020","Sat Mar 14 10:06:56 PDT 2020","Thu Mar 12 10:07:51 PDT 2020","","","35","95% (21/22)","95% (21/22)","95% (21/22)","Patiently trust that your life journey is a continuum of lessons for your betterment. Gratitude will get you through the highs and lows.","Trust / Faith"
"3NZ1E5QA6ZVDB8C81ZYT3BLHDAM5BC","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3LOZAJ85YE7UBYUGFETFJK5J33M2XO","A2JG1NAFYN2PMJ","Approved","Thu Mar 12 10:05:11 PDT 2020","Thu Mar 12 10:05:22 PDT 2020","Sat Mar 14 10:05:22 PDT 2020","Thu Mar 12 10:07:51 PDT 2020","","","11","100% (3/3)","100% (3/3)","100% (3/3)","Patiently trust that your life journey is a continuum of lessons for your betterment. Gratitude will get you through the highs and lows.","Trust / Faith"
"3ZLW647WALPG9GP84NHPNLKT58I32I","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","336KAV9KYRMJB3KQKAFH2YCS59G2YU","A3F9N2P4NUUR7S","Approved","Thu Mar 12 10:04:32 PDT 2020","Thu Mar 12 10:06:23 PDT 2020","Sat Mar 14 10:06:23 PDT 2020","Thu Mar 12 10:07:52 PDT 2020","","","111","100% (12/12)","100% (12/12)","100% (12/12)","Build trust with your employees or first remote hire. Show them how to trust you too & learn how to invest in who, how, what, why, & where you communicate. ","Trust / Faith"
"3ZLW647WALPG9GP84NHPNLKT58I32I","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3BWI6RSP7H3SRZ05QLKIRM1KYDXE77","A191V7PT3DQKDP","Approved","Thu Mar 12 10:05:52 PDT 2020","Thu Mar 12 10:06:16 PDT 2020","Sat Mar 14 10:06:16 PDT 2020","Thu Mar 12 10:07:53 PDT 2020","","","24","95% (21/22)","95% (21/22)","95% (21/22)","Build trust with your employees or first remote hire. Show them how to trust you too & learn how to invest in who, how, what, why, & where you communicate. ","Trust / Faith"
"3ZLW647WALPG9GP84NHPNLKT58I32I","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3VNL7UK1XGD7VBX8YZ7PE0E2ZB3FT2","A2L9QL5S7KUL6V","Approved","Thu Mar 12 10:05:02 PDT 2020","Thu Mar 12 10:05:21 PDT 2020","Sat Mar 14 10:05:21 PDT 2020","Thu Mar 12 10:07:53 PDT 2020","","","19","100% (8/8)","100% (8/8)","100% (8/8)","Build trust with your employees or first remote hire. Show them how to trust you too & learn how to invest in who, how, what, why, & where you communicate. ","Trust / Faith"
"3CESM1J3EIX1IFAX194UIVC2J6F6W9","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","36NEMU28XG75T2TJFRGDWA5A06XMW6","A2L9QL5S7KUL6V","Approved","Thu Mar 12 10:04:49 PDT 2020","Thu Mar 12 10:05:02 PDT 2020","Sat Mar 14 10:05:02 PDT 2020","Thu Mar 12 10:07:48 PDT 2020","","","13","100% (8/8)","100% (8/8)","100% (8/8)",""" Trust in him at all times, you people; pour out your hearts to him, for God is our refuge. "" - Psalm 62:8 Visit us at Tonini ","Happiness / Joy"
"3CESM1J3EIX1IFAX194UIVC2J6F6W9","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3HHRAGRYX9ZIH91NZWLYAUM4X5RO9X","A191V7PT3DQKDP","Approved","Thu Mar 12 10:06:25 PDT 2020","Thu Mar 12 10:06:53 PDT 2020","Sat Mar 14 10:06:53 PDT 2020","Thu Mar 12 10:07:48 PDT 2020","","","28","95% (21/22)","95% (21/22)","95% (21/22)",""" Trust in him at all times, you people; pour out your hearts to him, for God is our refuge. "" - Psalm 62:8 Visit us at Tonini ","Trust / Faith"
"3CESM1J3EIX1IFAX194UIVC2J6F6W9","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3P4RDNWND60XRZ3TNDZ6FR4LH14IJR","A3DJABLOC4TAUV","Approved","Thu Mar 12 10:05:23 PDT 2020","Thu Mar 12 10:05:56 PDT 2020","Sat Mar 14 10:05:56 PDT 2020","Thu Mar 12 10:07:48 PDT 2020","","","33","100% (3/3)","100% (3/3)","100% (3/3)",""" Trust in him at all times, you people; pour out your hearts to him, for God is our refuge. "" - Psalm 62:8 Visit us at Tonini ","Excitement / Anticipation"
"366FYU4PTGJE0U9VID4P68AKDXUEK6","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","39OWYR0EPLL3CXW285UOMH6HEDLFYR","A191V7PT3DQKDP","Approved","Thu Mar 12 10:05:10 PDT 2020","Thu Mar 12 10:05:32 PDT 2020","Sat Mar 14 10:05:32 PDT 2020","Thu Mar 12 10:07:47 PDT 2020","","","22","95% (21/22)","95% (21/22)","95% (21/22)","Trust in the goodness and greatness of God while knowing none of the details of his plan. @ Murfresboro, Tennessee","Trust / Faith"
"366FYU4PTGJE0U9VID4P68AKDXUEK6","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3H8DHMCCWA5BU8TPDKY7P9OL4LWDKJ","A2L9QL5S7KUL6V","Approved","Thu Mar 12 10:05:22 PDT 2020","Thu Mar 12 10:05:32 PDT 2020","Sat Mar 14 10:05:32 PDT 2020","Thu Mar 12 10:07:47 PDT 2020","","","10","100% (8/8)","100% (8/8)","100% (8/8)","Trust in the goodness and greatness of God while knowing none of the details of his plan. @ Murfresboro, Tennessee","Trust / Faith"
"366FYU4PTGJE0U9VID4P68AKDXUEK6","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","3NC5L260MPGRIJS02ILQKQ8F03MFOG","A3V8LIMUUJWUTL","Approved","Thu Mar 12 10:04:57 PDT 2020","Thu Mar 12 10:05:01 PDT 2020","Sat Mar 14 10:05:01 PDT 2020","Thu Mar 12 10:07:47 PDT 2020","","","4","100% (6/6)","100% (6/6)","100% (6/6)","Trust in the goodness and greatness of God while knowing none of the details of his plan. @ Murfresboro, Tennessee","Trust / Faith"
"3G5RUKN2ECXYD43H7FGJ6MQDGVJ9NW","3K17V65Z3MTB787QKE0LDQZV1G9M8F","What emotion does this text convey?","What emotion does this text convey?","Happy/Joy, Excitement/Anticipation, Trust,  Fear,  Anger, Sadness","$0.01","Thu Mar 12 10:03:11 PDT 2020","3","BatchId:3953815;OriginalHitTemplateId:928390866;","240","172800","Sun Mar 15 10:03:11 PDT 2020","","","35L9RVQFCPC69K33TULZMHCHY4NHUT","A3DJABLOC4TAUV","Approved","Thu Mar 12 10:04:29 PDT 2020","Thu Mar 12 10:04:38 PDT 2020","Sat Mar 14 10:04:38 PDT 2020","Thu Mar 12 10:07:49 PDT 2020","","","9","100% (3/3)","100% (3/3)","100% (3/3)","O Allah, some rise in the morning having trust or #hope in other than The. I rise in the morning, and Thou art my trust and my hope in all affairs... #Dua Imam Zain ul Abiden (as) Dua No. 54  Al Sahifah Al-Sajadiyah  At-Tiri South #Lebanon","Trust / Faith"
